P1,P5p1,P6p2,P11p4,P14p9,P15p1,P15p3,P16p2,P18p2,P27p4,H2p2,H8p2,H10p1,H13p1,H18pA,H40p4,label
30462.0,0.479351,0.343018,0.127831,0.092371,0.88461,0.0,0.735324,0.00395,0.044189,0.040462,0.319339,0.988516,0.177627,0.11742,0.1625,0
119.0,0.588235,0.0,0.092437,0.081633,0.857143,0.0,0.704546,0.022727,0.022727,0.137255,0.0,1.0,0.313726,0.0,1.0,0
1728.0,0.496528,0.04456,0.08044,0.057471,0.903935,0.0,0.78392,0.005025,0.051926,0.17313,0.041876,0.98995,0.1759,0.108434,0.545455,1
163.0,0.558282,0.006135,0.030675,0.013889,0.944785,0.0,0.836735,0.0,0.020408,0.109091,0.020408,0.979592,0.4,0.181818,0.0,0
31585.0,0.486845,0.013994,0.117398,0.08465,0.78151,0.014089,0.633113,0.004306,0.099892,0.047535,0.01315,0.951015,0.321028,0.043708,0.197917,1
637.0,0.475667,0.706436,0.161695,0.176647,0.882261,0.0,0.690678,0.0,0.008475,0.044534,0.665254,1.0,0.392713,0.219178,1.0,0
4994.0,0.460152,0.007809,0.195835,0.179896,0.773729,0.06628,0.639336,0.005533,0.030181,0.134146,0.002515,0.996982,0.273084,0.090667,0.741379,0
339.0,0.498525,0.0,0.079646,0.052941,0.896755,0.0,0.777778,0.0,0.055556,0.066667,0.0,0.992064,0.192593,0.0,1.0,1
301.0,0.478405,0.0,0.122924,0.089172,0.940199,0.0,0.83871,0.0,0.032258,0.07,0.0,0.83871,0.06,0.157895,0.0,0
3498.0,0.465981,0.000286,0.200972,0.17666,0.804746,0.038594,0.655246,0.003569,0.034975,0.05017,0.0,0.999286,0.364068,0.024641,0.625,1
1439.0,0.507992,0.0,0.132731,0.080509,0.887422,0.0,0.747253,0.003663,0.03663,0.065069,0.0,0.985348,0.255137,0.067485,0.0,1
1159.0,0.479724,0.019845,0.157032,0.12272,0.880932,0.0,0.735763,0.006834,0.036447,0.049784,0.018223,0.984055,0.199134,0.090909,0.571429,1
897.0,0.433668,0.003345,0.238573,0.230315,0.791527,0.088071,0.673913,0.0,0.009317,0.035928,0.0,1.0,0.251497,0.057471,0.0,1
133.0,0.481203,0.0,0.135338,0.130435,0.894737,0.0,0.745455,0.0,0.0,0.083333,0.0,1.0,0.266667,0.0,0.0,0
31309.0,0.46303,0.690504,0.100195,0.083571,0.820563,0.015203,0.666753,0.005261,0.080552,0.041181,0.689435,0.934368,0.485653,0.087873,0.27027,1
87.0,0.471264,0.0,0.126437,0.086957,0.839081,0.0,0.647059,0.029412,0.029412,0.276596,0.0,0.970588,0.510638,0.181818,0.0,0
248.0,0.447581,0.0,0.451613,0.211679,0.669355,0.0,0.478873,0.0,0.035211,0.754325,0.0,1.0,0.33045,0.058824,0.666667,1
520.0,0.492308,0.0,0.221154,0.174242,0.846154,0.015385,0.698113,0.0,0.037736,0.040724,0.0,1.0,0.153846,0.117647,0.0,0
313.0,0.485623,0.929713,0.083067,0.118012,0.936102,0.0,0.795181,0.0,0.036145,0.209524,0.843374,1.0,0.466667,0.291667,0.0,0
3236.0,0.459209,0.002781,0.214771,0.154857,0.793572,0.080964,0.710614,0.010779,0.032338,0.021104,0.002488,0.995854,0.26461,0.041929,0.428571,0
1605.0,0.441745,0.0,0.254206,0.208705,0.804984,0.042368,0.66015,0.006015,0.021053,0.102564,0.0,0.993985,0.350877,0.068548,0.473684,0
11399.0,0.506009,0.05018,0.02044,0.020955,0.957189,0.0,0.895899,0.000574,0.028965,0.035675,0.0499,0.980212,0.0224,0.204852,0.347222,1
82169.0,0.492412,0.048851,0.03404,0.035365,0.875184,0.002483,0.745567,0.003842,0.06236,0.076988,0.048109,0.923913,0.290313,0.076557,0.27242,1
2560.0,0.463281,0.366797,0.125781,0.131732,0.892969,0.003516,0.742038,0.001062,0.02017,0.082765,0.318471,0.996815,0.341772,0.141141,0.666667,0
1872.0,0.451389,0.130876,0.169872,0.177215,0.838141,0.041133,0.696888,0.0,0.002706,0.098781,0.131259,0.994587,0.285366,0.040909,0.636364,0
546.0,0.505494,0.001832,0.139194,0.1,0.901099,0.0,0.757576,0.0,0.030303,0.038835,0.005051,1.0,0.150485,0.0,0.0,0
221.0,0.475113,0.0,0.38914,0.232759,0.80543,0.0,0.590476,0.0,0.0,0.186047,0.0,1.0,0.333333,0.136364,0.777778,0
134.0,0.455224,0.0,0.164179,0.164384,0.895522,0.0,0.74,0.0,0.02,0.206349,0.0,1.0,0.238095,0.0,0.666667,0
7878.0,0.502666,0.022975,0.068545,0.065084,0.904925,0.0,0.78629,0.001466,0.048387,0.022923,0.021261,0.990836,0.106017,0.090698,0.130435,1
2308.0,0.493934,0.0013,0.081889,0.065925,0.879116,0.0,0.75601,0.00601,0.066106,0.021177,0.002404,0.99399,0.195294,0.038298,0.0,1
1984.0,0.445565,0.000504,0.248488,0.224546,0.691028,0.070565,0.545564,0.009592,0.097122,0.078453,0.001199,0.992806,0.483978,0.026374,0.0,1
6488.0,0.487361,0.301788,0.194051,0.15454,0.795623,0.057953,0.668637,0.005488,0.046855,0.164374,0.264669,0.957788,0.416226,0.159404,0.659091,0
3898.0,0.478451,0.014623,0.248076,0.140679,0.792458,0.013597,0.619416,0.006552,0.057177,0.149873,0.010125,0.937463,0.530633,0.118584,0.442308,1
273.0,0.43956,0.0,0.483517,0.222222,0.805861,0.0,0.626866,0.0,0.014925,0.007407,0.0,1.0,0.148148,0.04,0.0,1
7188.0,0.457429,0.011964,0.159154,0.123846,0.784641,0.0,0.580006,0.002201,0.054385,0.059988,0.013832,0.99497,0.375591,0.024089,0.5,0
2668.0,0.474138,0.001874,0.15967,0.136137,0.842954,0.035982,0.730924,0.012048,0.035141,0.02924,0.001004,0.993976,0.232944,0.064607,0.375,1
242.0,0.458678,0.0,0.14876,0.114504,0.904959,0.0,0.744186,0.0,0.011628,0.113402,0.0,1.0,0.175258,0.25,0.0,0
307.0,0.491857,0.0,0.397394,0.262821,0.628665,0.107492,0.496504,0.006993,0.041958,0.239362,0.0,1.0,0.388298,0.03125,0.833333,0
1584.0,0.504419,0.002525,0.120581,0.06242,0.924874,0.0,0.838768,0.003623,0.043478,0.044983,0.003623,0.998188,0.157439,0.091743,0.285714,1
237.0,0.451477,0.0,0.084388,0.053846,0.843882,0.0,0.701149,0.0,0.103448,0.043956,0.0,1.0,0.21978,0.0,1.0,0
301.0,0.451827,0.003322,0.186047,0.145455,0.837209,0.069767,0.747748,0.0,0.0,0.112,0.0,1.0,0.176,0.090909,1.0,0
1744.0,0.456995,0.12156,0.158257,0.126716,0.862959,0.006307,0.727012,0.0,0.050287,0.067024,0.127874,0.992816,0.156837,0.065657,0.470588,1
2745.0,0.498361,0.004372,0.107468,0.067538,0.928233,0.0,0.835691,0.003264,0.031556,0.039707,0.004353,0.98259,0.081505,0.125,0.52381,1
426.0,0.49061,0.0,0.110329,0.105991,0.920188,0.0,0.791139,0.0,0.006329,0.107345,0.0,1.0,0.276836,0.137931,0.25,0
534.0,0.492509,0.0,0.073034,0.04428,0.938202,0.0,0.836842,0.0,0.010526,0.025641,0.0,0.994737,0.153846,0.16,0.5,0
225.0,0.52,0.0,0.097778,0.101852,0.928889,0.0,0.835616,0.013699,0.027397,0.130952,0.0,1.0,0.297619,0.151515,0.0,0
12199.0,0.479793,0.024674,0.184359,0.135046,0.819821,0.022871,0.663048,0.001608,0.043024,0.055988,0.023522,0.967431,0.354337,0.061664,0.536232,1
745.0,0.475168,0.02953,0.132886,0.120205,0.895302,0.0,0.752809,0.0,0.044944,0.088737,0.029963,0.985019,0.447099,0.1,0.666667,0
672.0,0.479167,0.001488,0.196429,0.162857,0.824405,0.0,0.626712,0.006849,0.020548,0.148688,0.0,0.982877,0.335277,0.044118,0.545455,0
6876.0,0.498837,0.00989,0.039412,0.027858,0.915649,0.0,0.829041,0.010213,0.061279,0.035133,0.009769,0.980462,0.163668,0.166667,0.142857,1
1694.0,0.507084,0.007084,0.11098,0.046707,0.887839,0.0,0.76244,0.001605,0.049759,0.085169,0.008026,0.988764,0.132159,0.051471,0.571429,1
1678.0,0.497616,0.010727,0.101907,0.058126,0.901073,0.0,0.793323,0.00477,0.042925,0.032308,0.007949,0.99841,0.110769,0.0375,0.2,1
246.0,0.51626,0.0,0.093496,0.092437,0.902439,0.0,0.752809,0.0,0.022472,0.063158,0.0,0.977528,0.231579,0.045455,0.833333,0
361.0,0.415513,0.00277,0.263158,0.156398,0.789474,0.0,0.594286,0.0,0.028571,0.074074,0.005714,1.0,0.148148,0.04,0.75,1
436.0,0.449541,0.0,0.286697,0.183333,0.823395,0.0,0.613402,0.0,0.010309,0.044335,0.0,0.994845,0.206897,0.051282,0.75,0
1124.0,0.466192,0.013345,0.193061,0.16,0.792705,0.113879,0.745501,0.002571,0.010283,0.037129,0.0,1.0,0.242574,0.121212,0.0,0
56.0,0.571429,0.017857,0.0,0.041667,0.875,0.0,0.73913,0.0,0.043478,0.30303,0.0,0.913044,0.878788,0.0,0.0,0
1210.0,0.48843,0.002479,0.187603,0.122779,0.879339,0.0,0.722338,0.0,0.02714,0.043912,0.0,1.0,0.257485,0.060403,0.375,0
85.0,0.505882,0.0,0.105882,0.142857,0.823529,0.0,0.628571,0.0,0.057143,0.255319,0.0,1.0,0.574468,0.0,1.0,0
33397.0,0.490733,0.055185,0.110519,0.093662,0.658562,0.02105,0.472666,0.000931,0.149109,0.136904,0.041035,0.779064,0.711957,0.068234,0.454315,1
178.0,0.544944,0.0,0.05618,0.061728,0.932584,0.0,0.814815,0.0,0.037037,0.169231,0.0,0.981482,0.630769,0.105263,0.0,0
41659.0,0.491611,0.018916,0.119998,0.062515,0.91164,0.00917,0.824734,0.00174,0.035602,0.033941,0.017533,0.961119,0.166861,0.086447,0.272727,1
224.0,0.522321,0.0,0.142857,0.056075,0.9375,0.0,0.829268,0.0,0.0,0.012048,0.0,1.0,0.096386,0.142857,1.0,0
1574.0,0.475222,0.000635,0.153113,0.108959,0.766836,0.0,0.585366,0.008608,0.07891,0.273201,0.001435,0.994261,0.369135,0.034843,0.571429,1
1253.0,0.432562,0.0,0.26257,0.213783,0.775738,0.079809,0.65762,0.006263,0.022965,0.104673,0.0,0.997912,0.284112,0.07947,0.611111,0
30685.0,0.4657,0.243735,0.122568,0.112656,0.852045,0.025094,0.710807,0.00205,0.027766,0.051074,0.217599,0.995216,0.305878,0.091089,0.5,0
702.0,0.437322,0.280627,0.219373,0.177215,0.843305,0.0,0.657244,0.007067,0.024735,0.202817,0.219081,1.0,0.473239,0.079546,0.5,0
724.0,0.479282,0.0,0.29558,0.119363,0.868785,0.0,0.746795,0.003205,0.044872,0.111111,0.0,0.983974,0.11396,0.059702,0.625,1
931.0,0.520945,0.001074,0.082707,0.067265,0.960258,0.0,0.880399,0.0,0.003322,0.087879,0.003322,0.993356,0.315152,0.098039,0.0,0
30872.0,0.473892,0.224734,0.108383,0.094816,0.614505,0.141909,0.538387,0.00345,0.153989,0.077287,0.216611,0.963559,0.50355,0.062576,0.525862,0
225.0,0.475556,0.0,0.191111,0.161017,0.871111,0.0,0.678161,0.0,0.011494,0.223214,0.0,1.0,0.294643,0.083333,0.0,0
111348.0,0.492025,0.023566,0.094685,0.072575,0.833603,0.010005,0.693348,0.005699,0.082642,0.040604,0.022175,0.914974,0.349491,0.102619,0.19759,1
8699.0,0.489367,0.00092,0.087366,0.078793,0.902288,0.013565,0.794309,0.003771,0.036339,0.09156,0.001714,0.996229,0.199938,0.149275,0.514286,0
58.0,0.5,0.0,0.258621,0.034483,0.913793,0.0,0.791667,0.0,0.0,0.272727,0.0,1.0,0.424242,0.0,0.0,0
207.0,0.497585,0.0,0.188406,0.144231,0.830918,0.0,0.701149,0.011494,0.068966,0.112245,0.0,1.0,0.183674,0.055556,1.0,0
7232.0,0.485758,0.021018,0.115321,0.088196,0.877904,0.012721,0.760032,0.002432,0.051885,0.051883,0.017025,0.95379,0.289777,0.092822,0.285714,1
215.0,0.455814,0.0,0.334884,0.25641,0.832558,0.0,0.619565,0.0,0.01087,0.089109,0.0,1.0,0.376238,0.05,0.0,0
1888.0,0.502648,0.087394,0.091102,0.073482,0.944386,0.0,0.83045,0.0,0.012111,0.139881,0.100346,0.546713,0.415179,0.214876,0.956522,0
1045.0,0.485168,0.003828,0.151196,0.104089,0.885168,0.0,0.744792,0.005208,0.036458,0.042394,0.002604,0.986979,0.219451,0.135338,0.25,1
2380.0,0.490336,0.00042,0.147899,0.106348,0.867647,0.0,0.709713,0.004415,0.045254,0.024758,0.0,0.995585,0.234661,0.048872,0.6,1
205.0,0.492683,0.0,0.190244,0.134615,0.902439,0.0,0.75641,0.0,0.012821,0.071429,0.0,1.0,0.27381,0.214286,1.0,0
2278.0,0.502634,0.0,0.070237,0.030009,0.931519,0.0,0.833333,0.005208,0.03125,0.037594,0.0,0.998698,0.150376,0.12069,0.833333,0
1493.0,0.460147,0.130609,0.177495,0.167494,0.813128,0.0,0.646226,0.003145,0.06761,0.075581,0.09434,0.984277,0.351744,0.054852,0.4,0
3616.0,0.526549,0.006914,0.063053,0.050818,0.830199,0.009956,0.660028,0.004979,0.059033,0.179218,0.008535,0.943812,0.472855,0.091549,0.64,1
3282.0,0.466179,0.017368,0.144424,0.110731,0.885436,0.003961,0.745679,0.004115,0.027984,0.063945,0.01893,0.997531,0.177196,0.104987,0.818182,0
12724.0,0.498664,0.00668,0.043933,0.030726,0.963691,0.000943,0.908158,0.000977,0.0149,0.049896,0.006595,0.984123,0.046182,0.142857,0.433628,1
305.0,0.468853,0.0,0.186885,0.074074,0.911475,0.0,0.779817,0.009174,0.009174,0.192593,0.0,0.972477,0.266667,0.388889,0.666667,0
18262.0,0.474318,0.004326,0.189465,0.136563,0.870551,0.0,0.711853,0.001257,0.033645,0.074667,0.003769,0.957699,0.349309,0.048331,0.634328,1
706.0,0.487252,0.0,0.141643,0.099448,0.896601,0.0,0.75,0.0,0.018382,0.07483,0.0,0.992647,0.173469,0.113924,1.0,0
5668.0,0.464009,0.212068,0.208539,0.177749,0.845272,0.024347,0.698642,0.002628,0.013579,0.117852,0.180464,0.994306,0.305641,0.102201,0.731707,0
288.0,0.482639,0.0,0.159722,0.14094,0.899306,0.0,0.733945,0.0,0.0,0.192593,0.0,0.972477,0.311111,0.157895,0.888889,0
8184.0,0.472385,0.074536,0.062317,0.073877,0.898338,0.007331,0.782741,0.004399,0.035533,0.056815,0.06599,0.973604,0.279285,0.068228,0.136364,0
873.0,0.478809,0.0,0.258877,0.149451,0.752577,0.020619,0.568345,0.002398,0.040767,0.099352,0.0,1.0,0.410367,0.035714,0.5,1
6775.0,0.460074,0.278376,0.182583,0.165664,0.844871,0.019631,0.680977,0.002591,0.015544,0.059847,0.240193,0.995929,0.285317,0.084763,0.652174,0
554.0,0.478339,0.0,0.330325,0.235294,0.765343,0.059567,0.598326,0.0,0.004184,0.226537,0.0,1.0,0.288026,0.08,0.4,0
610.0,0.531148,0.060656,0.036066,0.017483,0.865574,0.0,0.717842,0.004149,0.037344,0.251553,0.074689,0.958506,0.677019,0.033113,0.882353,0
1550.0,0.430968,0.24129,0.271613,0.221088,0.760645,0.081936,0.639241,0.003165,0.018987,0.103546,0.212025,0.996835,0.262411,0.058537,0.75,1
34.0,0.529412,0.117647,0.029412,0.0625,0.882353,0.0,0.692308,0.0,0.0,0.409091,0.076923,0.923077,0.363636,0.0,0.666667,0
422.0,0.478673,0.0,0.075829,0.031818,0.954976,0.0,0.847458,0.0,0.008475,0.048387,0.0,0.983051,0.120968,0.28,1.0,1
5255.0,0.485633,0.029496,0.051189,0.052534,0.926166,0.0,0.83044,0.005787,0.041088,0.04,0.027199,0.991319,0.086667,0.143182,0.333333,1
364.0,0.486264,0.0,0.186813,0.1123,0.903846,0.0,0.773723,0.007299,0.014599,0.311558,0.0,1.0,0.41206,0.227273,1.0,0
2615.0,0.497514,0.001147,0.08566,0.07382,0.902868,0.003824,0.774302,0.003352,0.041341,0.041756,0.0,0.959777,0.364026,0.161826,0.833333,0
42192.0,0.471488,0.212552,0.134978,0.11292,0.782447,0.012775,0.600225,0.007047,0.081246,0.082577,0.173388,0.94931,0.337372,0.107126,0.48927,0
113.0,0.513274,0.0,0.424779,0.145455,0.876106,0.0,0.740741,0.0,0.0,0.114754,0.0,1.0,0.131148,0.0,0.666667,0
1678.0,0.498212,0.0,0.097735,0.07601,0.862336,0.0,0.724031,0.017054,0.062016,0.090268,0.0,0.993798,0.376587,0.096591,0.333333,0
102724.0,0.49671,0.187697,0.109536,0.079072,0.546435,0.109828,0.43302,0.003337,0.16855,0.049896,0.182519,0.944676,0.556445,0.037737,0.440129,1
137.0,0.481752,0.036496,0.211679,0.15493,0.824818,0.0,0.66129,0.016129,0.032258,0.088235,0.032258,1.0,0.308824,0.0,0.0,0
17635.0,0.50309,0.001815,0.044967,0.043478,0.866289,0.015537,0.728249,0.005448,0.051274,0.118254,0.001442,0.974363,0.327211,0.078227,0.58156,1
582.0,0.445017,0.0,0.228522,0.201238,0.774914,0.0,0.590909,0.01049,0.031469,0.05298,0.0,1.0,0.344371,0.028037,1.0,0
644.0,0.490683,0.0,0.113354,0.109756,0.900621,0.0,0.761317,0.004115,0.016461,0.083019,0.0,1.0,0.173585,0.08,1.0,0
825.0,0.424242,0.494546,0.22303,0.191579,0.849697,0.0,0.660819,0.002924,0.017544,0.1,0.423977,0.994152,0.284211,0.075,0.333333,0
15568.0,0.490108,0.005267,0.105087,0.076216,0.920542,0.01259,0.829023,0.001116,0.020465,0.027325,0.005395,0.997023,0.082338,0.066556,0.516129,1
15025.0,0.467687,0.002529,0.47614,0.18167,0.817637,0.008586,0.691297,0.003219,0.035403,0.243252,0.001609,0.995709,0.399432,0.045918,0.590643,1
24704.0,0.485751,0.003522,0.104315,0.074307,0.876174,0.007853,0.753363,0.00452,0.053804,0.041733,0.002536,0.991952,0.255996,0.027515,0.307692,1
2192.0,0.504562,0.010493,0.024635,0.016575,0.910128,0.0,0.804225,0.011268,0.06338,0.040541,0.009859,0.987324,0.252703,0.089404,0.0,1
3357.0,0.496872,0.042895,0.095025,0.069864,0.91272,0.0,0.804196,0.003108,0.026418,0.05298,0.036519,0.996115,0.307579,0.062284,0.307692,0
7959.0,0.486745,0.009298,0.150396,0.068544,0.77472,0.006157,0.609941,0.003089,0.086212,0.03102,0.00674,0.986802,0.323265,0.028354,0.25,1
6199.0,0.5025,0.015002,0.040813,0.018158,0.967898,0.0,0.92479,0.0,0.021277,0.057369,0.016329,0.971301,0.020056,0.144444,0.25,1
48556.0,0.483565,0.109523,0.06129,0.062051,0.796606,0.017629,0.655702,0.003432,0.09868,0.052953,0.095407,0.964836,0.228411,0.081863,0.280645,1
692.0,0.524567,0.047688,0.091041,0.06383,0.940751,0.0,0.845833,0.004167,0.0125,0.090909,0.054167,0.975,0.257576,0.15,0.2,0
3569.0,0.45615,0.296722,0.221351,0.204534,0.819838,0.042869,0.661951,0.002234,0.018615,0.135779,0.264334,0.924051,0.406692,0.161765,0.65,0
371.0,0.474394,0.0,0.15903,0.138462,0.889488,0.0,0.722222,0.0,0.006944,0.052632,0.0,0.993056,0.203947,0.125,1.0,0
6181.0,0.480181,0.030416,0.135091,0.107376,0.834331,0.051286,0.726694,0.002729,0.041837,0.04764,0.026376,0.985448,0.194023,0.021033,0.085106,1
2702.0,0.433013,0.993338,0.125093,0.131854,0.894153,0.0,0.706621,0.004566,0.023973,0.115152,0.994292,0.995434,0.389899,0.240964,0.666667,0
18683.0,0.473907,0.018413,0.229353,0.106115,0.81154,0.0,0.668488,0.004736,0.079174,0.263812,0.014329,0.942077,0.517701,0.086987,0.490741,1
43.0,0.511628,0.0,0.0,0.0,0.906977,0.0,0.769231,0.0,0.076923,0.59375,0.0,1.0,0.28125,0.230769,0.0,0
5957.0,0.478429,0.005708,0.159812,0.109109,0.856975,0.0,0.689699,0.004239,0.037728,0.026414,0.004663,0.976685,0.343789,0.057484,0.333333,1
19661.0,0.478104,0.005442,0.103962,0.091901,0.877219,0.015004,0.753454,0.00298,0.033189,0.038176,0.004199,0.994311,0.237785,0.054264,0.35,1
11636.0,0.484101,0.154005,0.091526,0.069632,0.837143,0.0,0.691257,0.005285,0.083242,0.082256,0.117816,0.975336,0.293452,0.115003,0.265306,1
2876.0,0.503825,0.043463,0.027469,0.028732,0.941238,0.0,0.864719,0.003247,0.032468,0.033473,0.034632,0.995671,0.09205,0.164706,0.0625,1
1409.0,0.490419,0.007097,0.148332,0.101671,0.823989,0.002129,0.651601,0.007533,0.090396,0.071678,0.00565,0.894539,0.375874,0.111888,0.333333,1
8024.0,0.721087,0.073156,0.002368,0.003575,0.432328,0.550349,0.875341,0.0,0.00182,0.030864,0.074613,0.962693,0.156967,0.190651,0.0,1
2070.0,0.442995,0.001932,0.150725,0.098873,0.82657,0.010628,0.67404,0.006985,0.054715,0.056044,0.002328,0.997672,0.369231,0.037267,0.666667,1
12430.0,0.504183,0.003138,0.118504,0.09914,0.625422,0.129606,0.55483,0.003264,0.144474,0.065284,0.001523,0.897737,0.413057,0.053964,0.333333,1
3030.0,0.49736,0.005611,0.129043,0.089954,0.90363,0.0,0.767358,0.001803,0.022543,0.122627,0.004509,0.989179,0.375791,0.128205,0.540541,0
36094.0,0.452236,0.00676,0.420846,0.214203,0.758519,0.015986,0.592114,0.004599,0.045295,0.116545,0.005116,0.911192,0.537426,0.084694,0.339789,1
871.0,0.483353,0.001148,0.179105,0.148889,0.863375,0.0,0.698551,0.011594,0.031884,0.070081,0.0,0.994203,0.242588,0.09375,1.0,0
2706.0,0.468219,0.001478,0.187361,0.150104,0.798965,0.050998,0.666667,0.001932,0.045411,0.029081,0.0,0.998068,0.333959,0.053413,0.666667,0
3726.0,0.477187,0.005636,0.21766,0.137577,0.849436,0.002416,0.706394,0.006207,0.039727,0.019477,0.004345,0.991931,0.180767,0.027907,0.25,1
4128.0,0.463663,0.124758,0.190649,0.168473,0.765988,0.058382,0.617928,0.007629,0.058487,0.139026,0.103624,0.932613,0.435687,0.069712,0.714286,1
569.0,0.499121,0.0,0.123023,0.063158,0.912127,0.0,0.782178,0.004951,0.019802,0.056075,0.0,1.0,0.17757,0.111111,0.8,0
1182.0,0.480542,0.001692,0.090525,0.074919,0.926396,0.0,0.800505,0.0,0.020202,0.01,0.0,0.992424,0.125,0.111111,0.0,1
638.0,0.495298,0.0,0.117555,0.07764,0.884013,0.0,0.763713,0.008439,0.033755,0.040486,0.0,0.995781,0.170041,0.101695,1.0,0
42105.0,0.490346,0.099608,0.086688,0.06813,0.83135,0.019926,0.701611,0.009997,0.084183,0.057814,0.089444,0.926669,0.387966,0.136435,0.162791,1
6305.0,0.482791,0.006186,0.277875,0.103649,0.837906,0.0,0.712861,0.000997,0.047192,0.558862,0.006979,0.994018,0.524557,0.044343,0.551724,1
1206.0,0.476783,0.004146,0.139304,0.136292,0.852405,0.062189,0.785894,0.005038,0.032746,0.045673,0.0,0.989924,0.322115,0.138365,1.0,0
1578.0,0.491762,0.001901,0.070342,0.069825,0.888466,0.0,0.762251,0.00363,0.068966,0.036713,0.0,0.998185,0.277972,0.122581,0.0,1
3841.0,0.452226,0.363707,0.155689,0.156369,0.832075,0.032544,0.669903,0.003467,0.027739,0.128174,0.303745,0.993065,0.366385,0.119932,0.774194,0
289.0,0.477509,0.0,0.245675,0.185431,0.83045,0.0,0.645669,0.007874,0.023622,0.066177,0.0,1.0,0.235294,0.037037,1.0,0
3033.0,0.477745,0.019782,0.170788,0.116162,0.865809,0.032311,0.776817,0.00519,0.033737,0.018676,0.012976,0.995675,0.156197,0.059702,0.125,0
2268.0,0.458995,0.000441,0.282187,0.202934,0.844797,0.001323,0.667335,0.001002,0.014028,0.079336,0.001002,0.997996,0.335793,0.074349,0.75,0
20319.0,0.525174,0.055465,0.09907,0.076804,0.805453,0.056647,0.695336,0.007427,0.080957,0.10012,0.047089,0.794266,0.471728,0.185466,0.264151,1
1379.0,0.557651,0.011603,0.08847,0.059016,0.701958,0.0,0.512153,0.010417,0.161458,0.095761,0.012153,0.859375,0.77551,0.129412,0.0,1
11005.0,0.465334,0.013903,0.218991,0.149048,0.777556,0.0,0.604014,0.003136,0.083839,0.340821,0.012126,0.962576,0.319598,0.062698,0.632353,1
210943.0,0.495499,0.096334,0.104801,0.085547,0.855288,0.022452,0.706719,0.005131,0.059133,0.051444,0.095386,0.794837,0.469686,0.220056,0.248082,1
1284.0,0.508567,0.0,0.088785,0.060222,0.939252,0.0,0.863741,0.006928,0.034642,0.237676,0.0,0.997691,0.338028,0.09375,0.625,1
437319.0,0.484575,0.076672,0.145562,0.10411,0.729939,0.026271,0.555178,0.005714,0.095788,0.055957,0.063364,0.976985,0.410369,0.061479,0.392039,0
28150.0,0.46302,0.005577,0.169023,0.121262,0.838011,0.011616,0.675807,0.00128,0.046797,0.031513,0.006124,0.993785,0.298663,0.033016,0.410256,1
2789.0,0.464683,0.039799,0.172105,0.151373,0.830405,0.003586,0.651833,0.004363,0.046248,0.079518,0.037522,0.980803,0.353414,0.035955,0.545455,1
54063.0,0.477055,0.009859,0.138431,0.110144,0.835692,0.012559,0.676173,0.002064,0.05862,0.050508,0.009938,0.99131,0.348726,0.046709,0.472222,1
4031.0,0.493178,0.010419,0.109154,0.05629,0.893327,0.002481,0.786962,0.004032,0.049059,0.012608,0.010753,0.984543,0.118116,0.092308,0.0,1
13364.0,0.689539,0.171281,0.048339,0.062425,0.57191,0.377956,0.798263,0.009475,0.031978,0.066691,0.03711,0.492302,0.42815,0.242832,0.52,0
1599.0,0.457786,0.018136,0.197624,0.117647,0.838024,0.0,0.669578,0.005822,0.03639,0.026912,0.014556,0.994178,0.164306,0.047059,0.0,1
398.0,0.474874,0.0,0.110553,0.100479,0.907035,0.0,0.78481,0.0,0.018987,0.070588,0.0,1.0,0.288235,0.052632,0.0,0
132.0,0.454546,0.0,0.090909,0.027778,0.909091,0.0,0.795918,0.0,0.040816,0.140351,0.0,1.0,0.280702,0.125,1.0,0
14203.0,0.506724,0.010843,0.117158,0.095918,0.846441,0.057241,0.761456,0.004604,0.034108,0.101861,0.002302,0.725047,0.349746,0.126543,0.541177,1
6516.0,0.820289,0.240485,0.043278,0.087105,0.300031,0.651473,0.71028,0.011682,0.058411,0.059341,0.009346,0.952103,0.365934,0.114754,0.625,1
2753.0,0.49328,0.925899,0.107519,0.097491,0.940792,0.0,0.818182,0.003686,0.012285,0.084365,0.904177,1.0,0.314961,0.229167,1.0,0
1051.0,0.463368,0.0,0.231208,0.175532,0.794481,0.05804,0.656863,0.009804,0.02451,0.053364,0.0,0.992647,0.294664,0.075188,0.428571,0
1496.0,0.504011,0.006685,0.108957,0.043127,0.898396,0.0,0.817376,0.007092,0.06383,0.144158,0.007092,0.948582,0.210926,0.138889,0.0,1
6382.0,0.468192,0.021623,0.199311,0.168238,0.841429,0.024914,0.689459,0.003256,0.020757,0.141809,0.021164,0.85348,0.3657,0.111922,0.808824,0
7455.0,0.482897,0.01556,0.138028,0.120623,0.785916,0.073776,0.700267,0.003818,0.068347,0.099381,0.011073,0.967545,0.285763,0.05,0.219512,1
68842.0,0.504387,0.063885,0.047558,0.038747,0.911057,0.001162,0.802706,0.008018,0.053571,0.100328,0.063274,0.830084,0.315656,0.170422,0.268371,1
103.0,0.543689,0.0,0.165049,0.12766,0.873786,0.0,0.704546,0.0,0.0,0.083333,0.0,1.0,0.270833,0.0,0.0,0
542.0,0.50738,0.0,0.114391,0.078652,0.924354,0.0,0.803192,0.005319,0.015957,0.145455,0.0,0.994681,0.381818,0.123077,0.333333,0
4270.0,0.462998,0.011944,0.172834,0.138247,0.685949,0.128806,0.583078,0.004292,0.055794,0.096399,0.006744,0.994482,0.384488,0.070905,0.6,0
